Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
3,37680,37670.7,37666.8,37664.8,36881.6
4,37900,37925.4,37922.8,37920.4,37134.4
5,38180,38180,38178.7,38176,37387.3
6,38430,38434.6,38434.7,38431.6,37640.1
7,38720,38689.2,38690.6,38687.2,37892.9
8,38980,38943.9,38946.5,38942.8,38145.8
1,39210,39198.5,39202.5,39198.4,38398.6
2,39450,39453.1,39458.4,39454,38651.5
3,39700,39707.7,39714.4,39709.6,38904.3
4,39970,39962.4,39970.3,39965.2,39157.1
5,40180,40217,40226.2,40220.8,39410
6,40480,40471.6,40482.2,40476.4,39662.8
7,40730,40726.2,40738.1,40732,39915.6
8,41000,40980.8,40994,40987.6,40168.5
1,41490,41504.3,41492.7,41490.3,40674.2
2,41720,41757.4,41748.3,41744.5,40927
3,42030,42010.4,42003.8,41998.7,41179.8
4,42240,42263.5,42259.4,42252.9,41432.7
5,42490,42516.5,42514.9,42507.1,41685.5
6,42730,42769.6,42770.4,42761.3,41938.3
7,43030,43022.7,43026,43015.6,42191.2
8,43300,43275.7,43281.5,43269.8,42444
1,43530,43528.8,43537.1,43524,42696.9
2,43800,43781.9,43792.6,43778.2,42949.7
3,44050,44034.9,44048.2,44032.4,43202.5
4,44280,44288,44303.7,44286.6,43455.4
5,44520,44541.1,44559.3,44540.8,43708.2
6,44800,44794.1,44814.8,44795.1,43961
7,45030,45047.2,45070.3,45049.3,44213.9
8,45310,45300.3,45325.9,45303.5,44466.7
1,45820,45821.7,45815,45801.5,44972.4
2,46050,46073.6,46069.8,46055.4,45225.2
3,46280,46325.5,46324.7,46309.3,45478.1
4,46570,46577.4,46579.6,46563.1,45730.9
5,46800,46829.4,46834.5,46817,45983.7
6,47070,47081.3,47089.4,47070.9,46236.6
7,47340,47333.2,47344.3,47324.8,46489.4
8,47580,47585.1,47599.2,47578.7,46742.3
1,47900,47837.1,47854.1,47832.6,46995.1
2,48100,48089,48109,48086.5,47247.9
3,48350,48340.9,48363.9,48340.3,47500.8
4,48540,48592.8,48618.8,48594.2,47753.6
5,48810,48844.8,48873.7,48848.1,48006.4
6,49090,49096.7,49128.5,49102,48259.3
7,49360,49348.6,49383.4,49355.9,48512.1
8,49630,49600.5,49638.3,49609.8,48765
1,50130,50130.6,50130.1,50119.9,49270.6
2,50360,50382.9,50384.5,50373.4,49523.5
3,50640,50635.1,50638.9,50626.8,49776.3
4,50850,50887.4,50893.2,50880.2,50029.1
5,51100,51139.7,51147.6,51133.6,50282
6,51370,51392,51401.9,51387.1,50534.8
7,51650,51644.3,51656.3,51640.5,50787.7
8,51940,51896.5,51910.7,51893.9,51040.5
1,52210,52148.8,52165,52147.3,51293.3
2,52390,52401.1,52419.4,52400.8,51546.2
3,52680,52653.4,52673.7,52654.2,51799
4,52900,52905.7,52928.1,52907.6,52051.8
5,53120,53157.9,53182.5,53161,52304.7
6,53420,53410.2,53436.8,53414.5,52557.5
7,53620,53662.5,53691.2,53667.9,52810.4
8,53950,53914.8,53945.6,53921.3,53063.2
2,54430,54434.8,54432.1,54420.5,53568.9
1,54670,54685.9,54685.8,54672.9,53821.7
3,54930,54937,54939.5,54925.4,54074.5
5,55220,55188.1,55193.2,55177.8,54327.4
4,55430,55439.2,55446.9,55430.2,54580.2
7,55620,55690.3,55700.6,55682.7,54833.1
6,55910,55941.4,55954.3,55935.1,55085.9
8,56270,56192.5,56208,56187.5,55338.7
2,56430,56443.6,56461.7,56440,55591.6
3,56680,56694.7,56715.4,56692.4,55844.4
1,56930,56945.7,56969.1,56944.8,56097.2
4,57170,57196.8,57222.8,57197.3,56350.1
5,57420,57447.9,57476.5,57449.7,56602.9
6,57710,57699,57730.2,57702.1,56855.8
7,57970,57950.1,57983.9,57954.6,57108.6
8,58230,58201.2,58237.6,58207,57361.4
3,58730,58727,58720.3,58703.6,57867.1
2,58980,58976.1,58973.2,58955.7,58119.9
4,59260,59225.3,59226.1,59207.9,58372.8
1,59490,59474.4,59479,59460.1,58625.6
6,59700,59723.6,59732,59712.3,58878.5
5,59960,59972.7,59984.9,59964.5,59131.3
7,60200,60221.9,60237.8,60216.7,59384.1
8,60460,60471,60490.7,60468.9,59637
2,60740,60720.2,60743.7,60721.1,59889.8
3,60990,60969.3,60996.6,60973.3,60142.6
4,61190,61218.5,61249.5,61225.5,60395.5
6,61500,61467.7,61502.4,61477.7,60648.3
1,61720,61716.8,61755.4,61729.9,60901.2
7,61950,61966,62008.3,61982.1,61154
5,62200,62215.1,62261.2,62234.3,61406.8
8,62450,62464.3,62514.2,62486.4,61659.7
2,63010,63001.6,63002.9,62988.1,62165.3
4,63280,63251.9,63255.3,63240.4,62418.2
3,63460,63502.1,63507.7,63492.6,62671
1,63810,63752.4,63760.1,63744.9,62923.9
6,63960,64002.7,64012.5,63997.1,63176.7
5,64260,64252.9,64264.9,64249.4,63429.5
7,64440,64503.2,64517.3,64501.6,63682.4
8,64770,64753.4,64769.7,64753.9,63935.2
4,65010,65003.7,65022.1,65006.1,64188
2,65280,65254,65274.5,65258.4,64440.9
3,65520,65504.2,65526.9,65510.6,64693.7
6,65780,65754.5,65779.3,65762.9,64946.6
1,66000,66004.8,66031.8,66015.1,65199.4
7,66230,66255,66284.2,66267.4,65452.2
5,66490,66505.3,66536.6,66519.6,65705.1
8,66780,66755.5,66789,66771.9,65957.9
4,67360,67290.2,67282.4,67272,66463.6
3,67560,67539.7,67534.5,67524.1,66716.4
2,67770,67789.2,67786.5,67776.3,66969.3
1,68100,68038.7,68038.5,68028.4,67222.1
6,68270,68288.2,68290.6,68280.6,67474.9
5,68480,68537.7,68542.6,68532.7,67727.8
7,68710,68787.3,68794.6,68784.9,67980.6
8,69010,69036.8,69046.6,69037,68233.5
3,69280,69286.3,69298.7,69289.2,68486.3
4,69530,69535.8,69550.7,69541.4,68739.1
2,69860,69785.3,69802.7,69793.5,68992
6,70080,70034.8,70054.8,70045.7,69244.8
1,70290,70284.3,70306.8,70297.8,69497.6
7,70520,70533.9,70558.8,70550,69750.5
5,70790,70783.4,70810.9,70802.1,70003.3
8,71000,71032.9,71062.9,71054.3,70256.2
4,71620,71570,71561.1,71550.7,70761.8
3,71860,71819.9,71812.9,71803.2,71014.7
6,72120,72069.7,72064.7,72055.8,71267.5
2,72320,72319.5,72316.6,72308.4,71520.3
7,72530,72569.4,72568.4,72561,71773.2
1,72750,72819.2,72820.2,72813.6,72026
5,73020,73069,73072,73066.1,72278.9
8,73300,73318.8,73323.9,73318.7,72531.7
4,73520,73568.7,73575.7,73571.3,72784.5
6,73810,73818.5,73827.5,73823.9,73037.4
3,74140,74068.3,74079.4,74076.4,73290.2
7,74320,74318.2,74331.2,74329,73543
2,74590,74568,74583,74581.6,73795.9
5,74800,74817.8,74834.9,74834.2,74048.7
1,75070,75067.7,75086.7,75086.8,74301.6
8,75350,75317.5,75338.5,75339.3,74554.4
6,75850,75855.9,75847.5,75846.2,75060.1
4,76040,76107.4,76099.5,76099.1,75312.9
3,76330,76358.9,76351.5,76351.9,75565.7
2,76650,76610.3,76603.5,76604.7,75818.6
7,76870,76861.8,76855.5,76857.6,76071.4
1,77160,77113.3,77107.5,77110.4,76324.3
5,77320,77364.8,77359.5,77363.2,76577.1
8,77640,77616.2,77611.4,77616.1,76829.9
6,77910,77867.7,77863.4,77868.9,77082.8
3,78180,78119.2,78115.4,78121.8,77335.6
4,78360,78370.7,78367.4,78374.6,77588.4
7,78600,78622.1,78619.4,78627.4,77841.3
2,78840,78873.6,78871.4,78880.3,78094.1
5,79090,79125.1,79123.4,79133.1,78347
1,79380,79376.6,79375.4,79385.9,78599.8
8,79660,79628,79627.4,79638.8,78852.6
3,80160,80157.4,80136.4,80141,79358.3
6,80440,80407.6,80388.5,80393.3,79611.1
4,80680,80657.8,80640.6,80645.6,79864
2,80870,80908,80892.7,80897.8,80116.8
7,81200,81158.1,81144.8,81150.1,80369.7
1,81380,81408.3,81396.9,81402.4,80622.5
5,81580,81658.5,81649,81654.7,80875.3
8,81910,81908.7,81901.1,81907,81128.2
3,82160,82158.9,82153.2,82159.3,81381
4,82440,82409.1,82405.3,82411.6,81633.8
6,82650,82659.2,82657.4,82663.8,81886.7
7,82970,82909.4,82909.5,82916.1,82139.5
2,83170,83159.6,83161.6,83168.4,82392.4
5,83380,83409.8,83413.7,83420.7,82645.2
1,83610,83660,83665.8,83673,82898
8,83930,83910.2,83917.9,83925.3,83150.9
4,84410,84439.4,84421.4,84423.1,83656.5
3,84690,84689.2,84673.5,84674.9,83909.4
7,84960,84939.1,84925.5,84926.7,84162.2
6,85170,85189,85177.6,85178.6,84415.1
2,85400,85438.9,85429.6,85430.4,84667.9
1,85770,85688.7,85681.7,85682.3,84920.7
5,85910,85938.6,85933.7,85934.1,85173.6
8,86190,86188.5,86185.8,86186,85426.4
3,86420,86438.3,86437.9,86437.8,85679.2
4,86650,86688.2,86689.9,86689.6,85932.1
7,86960,86938.1,86942,86941.5,86184.9
2,87200,87188,87194,87193.3,86437.8
6,87470,87437.8,87446.1,87445.2,86690.6
5,87690,87687.7,87698.2,87697,86943.4
1,87940,87937.6,87950.2,87948.9,87196.3
8,88160,88187.4,88202.3,88200.7,87449.1
3,88640,88708.8,88702.5,88693.6,87954.8
7,88950,88960.1,88954.5,88946.1,88207.6
4,89170,89211.3,89206.5,89198.6,88460.5
6,89430,89462.5,89458.5,89451.1,88713.3
2,89670,89713.7,89710.5,89703.7,88966.1
1,90070,89964.9,89962.4,89956.2,89219
5,90200,90216.2,90214.4,90208.7,89471.8
8,90460,90467.4,90466.4,90461.2,89724.6
