Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
10,32060,32100.2,32108.9,32101.4,31767.6
1,32380,32319.4,32328.3,32321.6,31988.1
2,32580,32538.6,32547.7,32541.9,32208.7
3,32750,32757.7,32767,32762.2,32429.3
4,32960,32976.9,32986.4,32982.5,32649.9
5,33200,33196.1,33205.7,33202.7,32870.4
6,33370,33415.3,33425.1,33423,33091
7,33610,33634.5,33644.5,33643.3,33311.6
8,33830,33853.7,33863.8,33863.6,33532.2
9,34080,34072.8,34083.2,34083.8,33752.7
10,34320,34292,34302.5,34304.1,33973.3
1,34730,34724.4,34736.4,34723.8,34414.5
2,35000,34944,34955.6,34944,34635
3,35190,35163.7,35174.8,35164.2,34855.6
4,35420,35383.3,35394,35384.3,35076.2
5,35580,35602.9,35613.3,35604.5,35296.8
6,35820,35822.6,35832.5,35824.7,35517.3
7,36020,36042.2,36051.7,36044.9,35737.9
8,36260,36261.9,36270.9,36265.1,35958.5
9,36540,36481.5,36490.1,36485.2,36179.1
10,36680,36701.2,36709.3,36705.4,36399.6
1,36940,36920.8,36928.5,36925.6,36620.2
2,37140,37140.4,37147.7,37145.8,36840.8
3,37360,37360.1,37366.9,37365.9,37061.4
4,37570,37579.7,37586.1,37586.1,37281.9
5,37820,37799.4,37805.3,37806.3,37502.5
6,37970,38019,38024.5,38026.5,37723.1
7,38200,38238.7,38243.7,38246.7,37943.7
8,38420,38458.3,38462.9,38466.8,38164.2
9,38710,38678,38682.1,38687,38384.8
10,38940,38897.6,38901.3,38907.2,38605.4
1,39310,39322.3,39333.4,39314.6,39046.5
2,39540,39541.8,39552.4,39535,39267.1
3,39770,39761.3,39771.5,39755.5,39487.7
4,40010,39980.8,39990.5,39976,39708.3
5,40190,40200.4,40209.5,40196.4,39928.8
6,40450,40419.9,40428.5,40416.9,40149.4
7,40630,40639.4,40647.6,40637.4,40370
8,40840,40859,40866.6,40857.8,40590.6
9,41120,41078.5,41085.6,41078.3,40811.1
10,41300,41298,41304.6,41298.8,41031.7
1,41530,41517.6,41523.7,41519.2,41252.3
2,41740,41737.1,41742.7,41739.7,41472.9
3,41970,41956.6,41961.7,41960.2,41693.4
4,42180,42176.1,42180.7,42180.6,41914
5,42370,42395.7,42399.8,42401.1,42134.6
6,42590,42615.2,42618.8,42621.6,42355.2
7,42800,42834.7,42837.8,42842,42575.7
8,42980,43054.3,43056.8,43062.5,42796.3
9,43290,43273.8,43275.9,43283,43016.9
10,43570,43493.3,43494.9,43503.4,43237.5
1,43950,43930.4,43938.3,43920.5,43678.6
2,44190,44150.4,44157.4,44142,43899.2
3,44390,44370.4,44376.6,44363.5,44119.8
4,44630,44590.3,44595.8,44585,44340.3
5,44750,44810.3,44814.9,44806.6,44560.9
6,45070,45030.3,45034.1,45028.1,44781.5
7,45250,45250.3,45253.2,45249.6,45002
8,45420,45470.3,45472.4,45471.2,45222.6
9,45730,45690.3,45691.6,45692.7,45443.2
10,45920,45910.2,45910.7,45914.2,45663.8
1,46170,46130.2,46129.9,46135.8,45884.3
2,46380,46350.2,46349.1,46357.3,46104.9
3,46600,46570.2,46568.2,46578.8,46325.5
4,46790,46790.2,46787.4,46800.4,46546.1
5,46990,47010.1,47006.5,47021.9,46766.6
6,47160,47230.1,47225.7,47243.4,46987.2
7,47400,47450.1,47444.9,47465,47207.8
8,47630,47670.1,47664,47686.5,47428.4
9,47920,47890.1,47883.2,47908,47648.9
10,48160,48110.1,48102.4,48129.5,47869.5
1,48560,48558.9,48559.8,48558.9,48310.7
2,48860,48779.6,48779.5,48780.4,48531.2
3,49040,49000.3,48999.1,49001.9,48751.8
4,49250,49221,49218.8,49223.4,48972.4
5,49450,49441.7,49438.5,49444.8,49193
6,49700,49662.4,49658.2,49666.3,49413.5
7,49870,49883.1,49877.9,49887.8,49634.1
8,50070,50103.8,50097.5,50109.3,49854.7
9,50350,50324.5,50317.2,50330.8,50075.3
10,50510,50545.2,50536.9,50552.3,50295.8
1,50780,50765.9,50756.6,50773.7,50516.4
2,51040,50986.6,50976.3,50995.2,50737
3,51220,51207.3,51195.9,51216.7,50957.6
4,51430,51428,51415.6,51438.2,51178.1
5,51640,51648.7,51635.3,51659.7,51398.7
6,51840,51869.4,51855,51881.2,51619.3
7,52060,52090.1,52074.7,52102.6,51839.9
8,52240,52310.8,52294.3,52324.1,52060.4
9,52560,52531.5,52514,52545.6,52281
